result_id,status,repair_field,old_value,new_value,score,D_score,E_score,execution_estimate,athlete_name,event_name,event_year,apparatus,vt_attempt,format,round,discipline,category,represented_country,reason
420977,applied,D_score,1.5,,0.7,1.5,,-0.8,Engelbert Ngorbo Onguene,African Championships,2023,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
422311,applied,D_score,1.4,,0.0,1.4,,-1.4,Fidele Bello Mamoudou,African Championships,2023,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
506429,applied,D_score,0.8,,0.366,0.8,,-0.434,Moira Teneku,African Championships,2023,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
452539,applied,D_score,1.8,,0.866,1.8,,-0.934,Ruben Sodea,African Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
453572,applied,D_score,1.7,,1.2,1.7,,-0.5,Samuel Paulson,African Championships,2023,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
436293,applied,D_score,2.0,,1.6,2.0,,-0.4,Lenny Pfeiffer,Austrian Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
413531,applied,D_score,2.9,,2.5,2.9,,-0.4,Brayden Preece,Beach Blast Invitational,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,USA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
416973,applied,D_score,2.0,,0.05,2.0,,-1.95,Daniel Smyllie,British Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
428959,applied,D_score,5.4,,2.8,5.4,,-2.6,Jamie Lewis,British Worlds Trials,2023,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
415297,applied,D_score,2.8,,1.25,2.8,,-1.55,Chris Kaji,Canadian Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
429843,applied,D_score,2.0,,1.9,2.0,,-0.1,Jham Furnieles,Colombian Championships,2023,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
431037,applied,D_score,2.4,,1.733,2.4,,-0.667,Jose Olivar,Colombian Championships,2023,PH,,APPARATUS,FINAL,MAG,SENIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
519151,applied,D_score,0.5,,0.067,0.5,,-0.433,Valeria Luna,Colombian Championships,2023,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
462546,applied,D_score,3.9,,14.5,3.9,,10.6,Xavier Olasz,DTB Pokal Team Challenge,2023,SR,,INDIVIDUAL,FINAL,MAG,JUNIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
440024,applied,D_score,2.4,,13.1,2.4,,10.7,Marc Lemperle,Danish Championships,2023,VT,1,APPARATUS,FINAL,MAG,SENIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
518271,applied,D_score,0.9,,0.65,0.9,,-0.25,Tinatini Tqemaladze,European Youth Olympic Festival,2023,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,GEO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
520271,applied,D_score,0.7,,0.35,0.7,,-0.35,Vilma Virtanen,Finnish Championships,2023,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
448910,applied,D_score,1.9,,1.033,1.9,,-0.867,Patrick Palmroth,Finnish Men's National Team Test 3,2023,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
497074,applied,D_score,1.2,,0.8,1.2,,-0.4,Liana Dill,German Junior Cup,2023,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,GER,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
460990,applied,D_score,0.6,,0.0,0.6,,-0.6,Viktor Jokic,Hanspeter Demetz Memorial,2023,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
407207,applied,D_score,0.6,,0.1,0.6,,-0.5,Aksham ,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
409052,applied,D_score,0.6,,0.0,0.6,,-0.6,Amar Kumar Mahto,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
409053,applied,D_score,0.6,,0.0,0.6,,-0.6,Amar Kumar Mahto,Indian Junior Championships,2023,SR,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
410300,applied,D_score,0.6,,0.0,0.6,,-0.6,Anurag Kumar,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
411979,applied,D_score,0.6,,0.0,0.6,,-0.6,Aysh Lohra,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
418406,applied,D_score,0.6,,0.0,0.6,,-0.6,Devraj Singh,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
501490,applied,D_score,1.0,,0.0,1.0,,-1.0,Manya Gupta,Indian Junior Championships,2023,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
501491,applied,D_score,0.2,,0.0,0.2,,-0.2,Manya Gupta,Indian Junior Championships,2023,FX,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
444369,applied,D_score,1.2,,0.9,1.2,,-0.3,Muhammed Ayaz Khanay,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
444520,applied,D_score,2.2,,12.25,2.2,,10.05,N. Shashidhar,Indian Junior Championships,2023,VT,1,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
508260,applied,D_score,1.9,,1.45,1.9,,-0.45,Nikita ,Indian Junior Championships,2023,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
448733,applied,D_score,1.2,,0.0,1.2,,-1.2,Parmeshwar Rai,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
510047,applied,D_score,0.4,,0.35,0.4,,-0.05,Parvani ,Indian Junior Championships,2023,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
450014,applied,D_score,0.6,,0.0,0.6,,-0.6,Piyush Patel,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
460276,applied,D_score,1.2,,0.6,1.2,,-0.6,V. Naveen,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
519397,applied,D_score,0.4,,0.2,0.4,,-0.2,Vanik Achandora,Indian Junior Championships,2023,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
463133,applied,D_score,0.6,,0.4,0.6,,-0.2,Yeeshu Barle,Indian Junior Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
442699,applied,D_score,1.8,,11.933,1.8,,10.133,Menton Toni Mro,Junior World Championships,2023,VT,1,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
434923,applied,D_score,0.9,,0.0,0.9,,-0.9,Kristaps Grinvalds,Latvian Championships,2023,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,LAT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
423581,applied,D_score,4.0,,14.2,4.0,,10.2,Gabriele Lupo,Mediterranean Championships,2023,VT,1,INDIVIDUAL,FINAL,MAG,JUNIOR,ITA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
438744,applied,D_score,1.6,,12.2,1.6,,10.6,Luis Francisco Valdes,Mexican Championships,2023,VT,1,INDIVIDUAL,FINAL,MAG,SENIOR,MEX,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
421243,applied,D_score,0.7,,0.45,0.7,,-0.25,Eskil Abrahamsson,Mälar Cup,2023,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,SWE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
410529,applied,D_score,0.7,,0.0,0.7,,-0.7,Ari Poulsen,Nordic Junior Championships,2023,PH,,APPARATUS,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
428606,applied,D_score,2.5,,1.666,2.5,,-0.834,Jakob Kristensen,Northern European Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
446399,applied,D_score,1.3,,0.75,1.3,,-0.55,Nikolai Fredriksen,Norwegian Championships,2023,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
485804,applied,D_score,0.7,,0.4,0.7,,-0.3,Gine Werner,Norwegian FIG Meet 2,2023,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,NOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
478597,applied,D_score,2.9,,1.4,2.9,,-1.5,Daniz Aliyeva,Pharaoh's Cup,2023,BB,,INDIVIDUAL,QUALIFICATION,WAG,JUNIOR,AZE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
464688,applied,D_score,2.5,,1.633,2.5,,-0.867,Zaid Al Khalidi,Pharaoh's Cup,2023,HB,,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,JOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
409453,applied,D_score,1.4,,0.75,1.4,,-0.65,Andrei Puscasu,Romanian Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,ROU,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
436173,applied,D_score,2.3,,0.85,2.3,,-1.45,Lee Wei Cong,Singapore Open,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,MAS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
444924,applied,D_score,2.5,,2.4,2.5,,-0.1,Nathaniel Ng Kay Lern,Singapore Open,2023,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,MAS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
447891,applied,D_score,1.2,,0.85,1.2,,-0.35,Omkar Palkar,Singapore Open,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
479523,applied,D_score,0.9,,0.5,0.9,,-0.4,Dora Tripul,South American Junior Championships,2023,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,ECU,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
490448,applied,D_score,0.4,,0.25,0.4,,-0.15,Jeong Ilwan,South Korean Championships,2023,FX,,INDIVIDUAL,FINAL,WAG,JUNIOR,KOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
434368,applied,D_score,1.2,,1.0,1.2,,-0.2,Kim Younghyun,South Korean Championships,2023,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,KOR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
442978,applied,D_score,0.52,,14.0,0.52,,13.48,Michael Jaroh,U.S. Championships,2023,VT,1,INDIVIDUAL,FINAL,MAG,SENIOR,USA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
502304,applied,D_score,1.9,,1.767,1.9,,-0.133,Maria Montero,1st Spanish League (2024 season),2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,ESP,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
579691,applied,D_score,1.0,,0.0,1.0,,-1.0,Ajara Petsadjui,African Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
598629,applied,D_score,0.5,,0.0,0.5,,-0.5,Houda Kabil,African Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,MAR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
551838,applied,D_score,1.4,,0.933,1.4,,-0.467,Ledoux Ngorbo,African Championships,2024,HB,,APPARATUS,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
551831,applied,D_score,1.3,,0.0,1.3,,-1.3,Ledoux Ngorbo,African Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
608003,applied,D_score,0.4,,0.0,0.4,,-0.4,Lisa Mebar,African Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
555257,applied,D_score,1.5,,0.533,1.5,,-0.967,Mamadou Laye Fall,African Championships,2024,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,SEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
555263,applied,D_score,1.4,,0.0,1.4,,-1.4,Mamadou Souleye Ciss,African Championships,2024,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,SEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
615045,applied,D_score,0.4,,0.0,0.4,,-0.4,Moira Teneku,African Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
567577,applied,D_score,1.2,,0.0,1.2,,-1.2,Sadibou Goudiaby Sane,African Championships,2024,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,SEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
575537,applied,D_score,2.8,,2.25,2.8,,-0.55,Volodymyr Kostiuk,Antalya Challenge Cup,2024,PH,,INDIVIDUAL,QUALIFICATION,MAG,SENIOR,UKR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
541496,applied,D_score,2.1,,0.933,2.1,,-1.167,Guido Pujol,Argentinian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,ARG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
551726,applied,D_score,1.3,,0.567,1.3,,-0.733,Lautaro Scorza,Argentinian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,ARG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
553998,applied,D_score,1.4,,0.4,1.4,,-1.0,Luca Ratti,Argentinian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,ARG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
557473,applied,D_score,1.4,,1.067,1.4,,-0.333,Mauricio Toledo,Argentinian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,ARG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
532618,applied,D_score,1.4,,0.2,1.4,,-1.2,Constantin Lipp,Austrian Future Cup,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
561231,applied,D_score,2.1,,0.0,2.1,,-2.1,Nikita Dzeshkau,Belarus Open Cup,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,BLR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
561618,applied,D_score,2.1,,2.0,2.1,,-0.1,Nikolai Latyshev,Belarus Open Cup,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BLR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
554261,applied,D_score,1.5,,0.767,1.5,,-0.733,Luciano Cespedes,Bolivarian Youth Games,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BOL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
554336,applied,D_score,1.4,,0.7,1.4,,-0.7,Luis Arancibia,Bolivarian Youth Games,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BOL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
525367,applied,D_score,1.5,,0.0,1.5,,-1.5,Alexander Handley,British Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
541457,applied,D_score,1.4,,0.9,1.4,,-0.5,Griffyn Porter,British Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
563505,applied,D_score,3.0,,2.3,3.0,,-0.7,Pacey Foster,British Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
565943,applied,D_score,2.0,,0.0,2.0,,-2.0,Reuben McBain,British Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
585377,applied,D_score,0.1,,0.0,0.1,,-0.1,Atina Dimova,Bulgarian Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,BUL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
619243,applied,D_score,0.6,,0.0,0.6,,-0.6,Raya Shalamanova,Bulgarian Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,BUL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
627823,applied,D_score,3.2,,0.0,3.2,,-3.2,Wang Hua,Chinese Championships,2024,VT,1,INDIVIDUAL,QUALIFICATION,WAG,SENIOR,CHN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
573010,applied,D_score,0.9,,0.4,0.9,,-0.5,Tom Profeta,Croatian Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
558489,applied,D_score,0.6,,0.2,0.6,,-0.4,Mihael Jajcinovic,Croatian Event Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
541741,applied,D_score,1.3,,0.0,1.3,,-1.3,Hamsa Harb,Danish Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
530104,applied,D_score,2.4,,1.8,2.4,,-0.6,Bjarki Johannessen,Danish Team Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
573566,applied,D_score,2.2,,1.8,2.2,,-0.4,Torleivur Christiansen,Danish Team Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
587862,applied,D_score,0.7,,0.0,0.7,,-0.7,Carla Rasmussen,Elek Matolay Memorial,2024,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
536558,applied,D_score,0.8,,0.0,0.8,,-0.8,Edward Glazier,English Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
619641,applied,D_score,0.7,,0.066,0.7,,-0.634,Retal Almoabadi,Gymnasiade,2024,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,KSA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
579323,applied,D_score,0.6,,0.5,0.6,,-0.1,Agnes Davidsdottir,Iceland Classic,2024,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,ISL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
523247,applied,D_score,1.2,,0.65,1.2,,-0.55,A. Devottham,Indian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
523251,applied,D_score,1.9,,0.85,1.9,,-1.05,A. Dineshkarthik,Indian Championships,2024,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
523252,applied,D_score,0.7,,0.0,0.7,,-0.7,A. Dineshkarthik,Indian Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
523253,applied,D_score,1.2,,0.55,1.2,,-0.65,A. Dineshkarthik,Indian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
578703,applied,D_score,0.4,,0.0,0.4,,-0.4,Aatifa Jamal,Indian Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
524042,applied,D_score,1.9,,1.45,1.9,,-0.45,Aditya Mishra,Indian Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
524550,applied,D_score,1.6,,0.85,1.6,,-0.75,Akash Arya,Indian Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
524632,applied,D_score,1.6,,1.35,1.6,,-0.25,Akshay Kumar,Indian Championships,2024,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
524633,applied,D_score,1.3,,1.2,1.3,,-0.1,Akshay Kumar,Indian Championships,2024,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
524634,applied,D_score,1.2,,0.5,1.2,,-0.7,Akshay Kumar,Indian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
526352,applied,D_score,0.6,,0.0,0.6,,-0.6,Aman (Madhya Pradesh),Indian Championships,2024,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
583586,applied,D_score,0.3,,0.0,0.3,,-0.3,Anjali ,Indian Championships,2024,FX,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
585004,applied,D_score,0.5,,0.0,0.5,,-0.5,Arpita ,Indian Championships,2024,FX,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
585078,applied,D_score,0.4,,0.0,0.4,,-0.4,Aruna Sharma,Indian Championships,2024,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
529132,applied,D_score,1.3,,0.05,1.3,,-1.25,B Kranthi Kumar,Indian Championships,2024,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
